article_id,topic_id,topic_name
99427,5,Thoughts & Opinions
99428,5,Thoughts & Opinions
99429,13,Art & Aesthetics
99430,11,Transportation & Aviation
99431,12,Technology & Computing
99432,13,Art & Aesthetics
99433,18,Gender & Identity
99434,14,Law & Legal Issues
99435,12,Technology & Computing
99436,14,Law & Legal Issues
99437,14,Law & Legal Issues
99438,12,Technology & Computing
99439,12,Technology & Computing
99440,14,Law & Legal Issues
99441,12,Technology & Computing
99442,12,Technology & Computing
99443,5,Thoughts & Opinions
99444,12,Technology & Computing
99445,10,Economy & Business
99446,12,Technology & Computing
99447,11,Transportation & Aviation
99448,5,Thoughts & Opinions
99449,12,Technology & Computing
99450,4,Crime & Law Enforcement
99451,12,Technology & Computing
99452,13,Art & Aesthetics
99453,5,Thoughts & Opinions
99454,12,Technology & Computing
99455,12,Technology & Computing
99456,16,Healthcare & Medicine
99457,12,Technology & Computing
99458,13,Art & Aesthetics
99459,14,Law & Legal Issues
99460,1,Entertainment & Media
99461,13,Art & Aesthetics
99462,19,Sports & Competitions
99463,6,Health & Drugs Research
99464,5,Thoughts & Opinions
99465,12,Technology & Computing
99466,0,Family & Relationships
99467,2,Environmental & Natural Disasters
99468,12,Technology & Computing
99469,5,Thoughts & Opinions
99470,14,Law & Legal Issues
99471,13,Art & Aesthetics
99472,8,War & Terrorism
99473,12,Technology & Computing
99474,0,Family & Relationships
99475,14,Law & Legal Issues
99476,6,Health & Drugs Research
99477,12,Technology & Computing
99478,12,Technology & Computing
99479,10,Economy & Business
99480,5,Thoughts & Opinions
99481,12,Technology & Computing
99482,19,Sports & Competitions
99483,9,Elections & Politics
99484,5,Thoughts & Opinions
99485,12,Technology & Computing
99486,10,Economy & Business
99487,11,Transportation & Aviation
99488,5,Thoughts & Opinions
99489,0,Family & Relationships
99490,12,Technology & Computing
99491,10,Economy & Business
99492,5,Thoughts & Opinions
99493,5,Thoughts & Opinions
99494,11,Transportation & Aviation
99495,7,Education & School Safety
99496,19,Sports & Competitions
99497,5,Thoughts & Opinions
99498,14,Law & Legal Issues
99499,12,Technology & Computing
99500,12,Technology & Computing
99501,13,Art & Aesthetics
99502,5,Thoughts & Opinions
99503,12,Technology & Computing
99504,5,Thoughts & Opinions
99505,5,Thoughts & Opinions
99506,5,Thoughts & Opinions
99507,12,Technology & Computing
99508,12,Technology & Computing
99509,11,Transportation & Aviation
99510,5,Thoughts & Opinions
99511,12,Technology & Computing
99512,5,Thoughts & Opinions
99513,12,Technology & Computing
99514,12,Technology & Computing
99515,14,Law & Legal Issues
99516,16,Healthcare & Medicine
99517,19,Sports & Competitions
99518,19,Sports & Competitions
99519,5,Thoughts & Opinions
99520,3,International Affairs & Military
99521,5,Thoughts & Opinions
99522,6,Health & Drugs Research
99523,5,Thoughts & Opinions
99524,5,Thoughts & Opinions
99525,12,Technology & Computing
99526,12,Technology & Computing
99527,11,Transportation & Aviation
99528,14,Law & Legal Issues
99529,5,Thoughts & Opinions
99530,14,Law & Legal Issues
99531,12,Technology & Computing
99532,12,Technology & Computing
99533,12,Technology & Computing
99534,4,Crime & Law Enforcement
99535,12,Technology & Computing
99536,10,Economy & Business
99537,8,War & Terrorism
99538,13,Art & Aesthetics
99539,5,Thoughts & Opinions
99540,5,Thoughts & Opinions
99541,5,Thoughts & Opinions
99542,7,Education & School Safety
99543,14,Law & Legal Issues
99544,5,Thoughts & Opinions
99545,12,Technology & Computing
99546,5,Thoughts & Opinions
99547,5,Thoughts & Opinions
99548,13,Art & Aesthetics
99549,5,Thoughts & Opinions
99550,19,Sports & Competitions
99551,12,Technology & Computing
99552,14,Law & Legal Issues
99553,8,War & Terrorism
99554,12,Technology & Computing
99555,5,Thoughts & Opinions
99556,12,Technology & Computing
99557,12,Technology & Computing
99558,5,Thoughts & Opinions
99559,5,Thoughts & Opinions
99560,5,Thoughts & Opinions
99561,12,Technology & Computing
99562,11,Transportation & Aviation
99563,4,Crime & Law Enforcement
99564,3,International Affairs & Military
99565,12,Technology & Computing
99566,5,Thoughts & Opinions
99567,12,Technology & Computing
99568,12,Technology & Computing
99569,5,Thoughts & Opinions
99570,5,Thoughts & Opinions
99571,12,Technology & Computing
99572,14,Law & Legal Issues
99573,13,Art & Aesthetics
99574,12,Technology & Computing
99575,5,Thoughts & Opinions
99576,5,Thoughts & Opinions
99577,12,Technology & Computing
99578,12,Technology & Computing
99579,12,Technology & Computing
99580,12,Technology & Computing
99581,14,Law & Legal Issues
99582,19,Sports & Competitions
99583,12,Technology & Computing
99584,12,Technology & Computing
99585,11,Transportation & Aviation
99586,14,Law & Legal Issues
99587,5,Thoughts & Opinions
99588,12,Technology & Computing
99589,5,Thoughts & Opinions
99590,12,Technology & Computing
99591,12,Technology & Computing
99592,5,Thoughts & Opinions
99593,11,Transportation & Aviation
99594,5,Thoughts & Opinions
99595,5,Thoughts & Opinions
99596,12,Technology & Computing
99597,12,Technology & Computing
99598,5,Thoughts & Opinions
99599,19,Sports & Competitions
99600,12,Technology & Computing
99601,9,Elections & Politics
99602,5,Thoughts & Opinions
99603,5,Thoughts & Opinions
99604,5,Thoughts & Opinions
99605,5,Thoughts & Opinions
99606,11,Transportation & Aviation
99607,12,Technology & Computing
99608,11,Transportation & Aviation
99609,12,Technology & Computing
99610,5,Thoughts & Opinions
99611,19,Sports & Competitions
99612,11,Transportation & Aviation
99613,12,Technology & Computing
99614,12,Technology & Computing
99615,11,Transportation & Aviation
99616,12,Technology & Computing
99617,5,Thoughts & Opinions
99618,12,Technology & Computing
99619,5,Thoughts & Opinions
99620,12,Technology & Computing
99621,5,Thoughts & Opinions
99622,17,Social Movements & Protests
99623,16,Healthcare & Medicine
99624,12,Technology & Computing
99625,12,Technology & Computing
99626,13,Art & Aesthetics
99627,13,Art & Aesthetics
99628,12,Technology & Computing
99629,5,Thoughts & Opinions
99630,5,Thoughts & Opinions
99631,5,Thoughts & Opinions
99632,5,Thoughts & Opinions
99633,12,Technology & Computing
99634,14,Law & Legal Issues
99635,12,Technology & Computing
99636,12,Technology & Computing
99637,12,Technology & Computing
99638,12,Technology & Computing
99639,4,Crime & Law Enforcement
99640,5,Thoughts & Opinions
99641,11,Transportation & Aviation
99642,5,Thoughts & Opinions
99643,5,Thoughts & Opinions
99644,5,Thoughts & Opinions
99645,5,Thoughts & Opinions
99646,12,Technology & Computing
99647,12,Technology & Computing
99648,12,Technology & Computing
99649,5,Thoughts & Opinions
99650,5,Thoughts & Opinions
99651,4,Crime & Law Enforcement
99652,12,Technology & Computing
99653,12,Technology & Computing
99654,3,International Affairs & Military
99655,12,Technology & Computing
99656,5,Thoughts & Opinions
99657,12,Technology & Computing
99658,5,Thoughts & Opinions
99659,12,Technology & Computing
99660,5,Thoughts & Opinions
99661,12,Technology & Computing
99662,5,Thoughts & Opinions
99663,12,Technology & Computing
99664,11,Transportation & Aviation
99665,12,Technology & Computing
99666,6,Health & Drugs Research
99667,5,Thoughts & Opinions
99668,3,International Affairs & Military
99669,5,Thoughts & Opinions
99670,14,Law & Legal Issues
99671,6,Health & Drugs Research
99672,12,Technology & Computing
99673,5,Thoughts & Opinions
99674,12,Technology & Computing
99675,5,Thoughts & Opinions
99676,6,Health & Drugs Research
99677,12,Technology & Computing
99678,14,Law & Legal Issues
99679,12,Technology & Computing
99680,16,Healthcare & Medicine
99681,14,Law & Legal Issues
99682,5,Thoughts & Opinions
99683,13,Art & Aesthetics
99684,12,Technology & Computing
99685,14,Law & Legal Issues
99686,14,Law & Legal Issues
99687,10,Economy & Business
99688,12,Technology & Computing
99689,12,Technology & Computing
99690,5,Thoughts & Opinions
99691,14,Law & Legal Issues
99692,12,Technology & Computing
99693,5,Thoughts & Opinions
99694,5,Thoughts & Opinions
99695,17,Social Movements & Protests
99696,10,Economy & Business
99697,14,Law & Legal Issues
99698,5,Thoughts & Opinions
99699,13,Art & Aesthetics
99700,5,Thoughts & Opinions
99701,5,Thoughts & Opinions
99702,12,Technology & Computing
99703,5,Thoughts & Opinions
99704,5,Thoughts & Opinions
99705,14,Law & Legal Issues
99706,19,Sports & Competitions
99707,12,Technology & Computing
99708,5,Thoughts & Opinions
99709,12,Technology & Computing
99710,12,Technology & Computing
99711,12,Technology & Computing
99712,12,Technology & Computing
99713,14,Law & Legal Issues
99714,14,Law & Legal Issues
99715,5,Thoughts & Opinions
99716,12,Technology & Computing
99717,12,Technology & Computing
99718,5,Thoughts & Opinions
99719,12,Technology & Computing
99720,14,Law & Legal Issues
99721,19,Sports & Competitions
99722,12,Technology & Computing
99723,5,Thoughts & Opinions
99724,12,Technology & Computing
99725,5,Thoughts & Opinions
99726,12,Technology & Computing
99727,5,Thoughts & Opinions
99728,0,Family & Relationships
99729,12,Technology & Computing
99730,13,Art & Aesthetics
99731,8,War & Terrorism
99732,12,Technology & Computing
99733,5,Thoughts & Opinions
99734,4,Crime & Law Enforcement
99735,12,Technology & Computing
99736,14,Law & Legal Issues
99737,5,Thoughts & Opinions
99738,5,Thoughts & Opinions
99739,10,Economy & Business
99740,12,Technology & Computing
99741,7,Education & School Safety
99742,5,Thoughts & Opinions
99743,14,Law & Legal Issues
99744,14,Law & Legal Issues
99745,19,Sports & Competitions
99746,5,Thoughts & Opinions
99747,19,Sports & Competitions
99748,11,Transportation & Aviation
99749,12,Technology & Computing
99750,5,Thoughts & Opinions
99751,5,Thoughts & Opinions
99752,14,Law & Legal Issues
99753,5,Thoughts & Opinions
99754,5,Thoughts & Opinions
99755,5,Thoughts & Opinions
99756,12,Technology & Computing
99757,5,Thoughts & Opinions
99758,3,International Affairs & Military
99759,5,Thoughts & Opinions
99760,14,Law & Legal Issues
99761,3,International Affairs & Military
99762,12,Technology & Computing
99763,19,Sports & Competitions
99764,14,Law & Legal Issues
99765,19,Sports & Competitions
99766,5,Thoughts & Opinions
99767,5,Thoughts & Opinions
99768,12,Technology & Computing
99769,2,Environmental & Natural Disasters
99770,5,Thoughts & Opinions
99771,12,Technology & Computing
99772,12,Technology & Computing
99773,12,Technology & Computing
99774,5,Thoughts & Opinions
99775,4,Crime & Law Enforcement
99776,12,Technology & Computing
99777,12,Technology & Computing
99778,19,Sports & Competitions
99779,12,Technology & Computing
99780,5,Thoughts & Opinions
99781,13,Art & Aesthetics
99782,5,Thoughts & Opinions
99783,6,Health & Drugs Research
99784,12,Technology & Computing
99785,12,Technology & Computing
99786,14,Law & Legal Issues
99787,5,Thoughts & Opinions
99788,12,Technology & Computing
99789,5,Thoughts & Opinions
99790,13,Art & Aesthetics
99791,13,Art & Aesthetics
99792,4,Crime & Law Enforcement
99793,5,Thoughts & Opinions
99794,5,Thoughts & Opinions
99795,4,Crime & Law Enforcement
99796,19,Sports & Competitions
99797,12,Technology & Computing
99798,0,Family & Relationships
99799,12,Technology & Computing
99800,19,Sports & Competitions
99801,12,Technology & Computing
99802,17,Social Movements & Protests
99803,14,Law & Legal Issues
99804,12,Technology & Computing
99805,14,Law & Legal Issues
99806,14,Law & Legal Issues
99807,11,Transportation & Aviation
99808,7,Education & School Safety
99809,7,Education & School Safety
99810,17,Social Movements & Protests
99811,19,Sports & Competitions
99812,12,Technology & Computing
99813,13,Art & Aesthetics
99814,5,Thoughts & Opinions
99815,11,Transportation & Aviation
99816,4,Crime & Law Enforcement
99817,5,Thoughts & Opinions
99818,12,Technology & Computing
99819,12,Technology & Computing
99820,5,Thoughts & Opinions
99821,5,Thoughts & Opinions
99822,5,Thoughts & Opinions
99823,12,Technology & Computing
99824,5,Thoughts & Opinions
99825,5,Thoughts & Opinions
99826,11,Transportation & Aviation
99827,17,Social Movements & Protests
99828,5,Thoughts & Opinions
99829,19,Sports & Competitions
99830,0,Family & Relationships
99831,14,Law & Legal Issues
99832,19,Sports & Competitions
99833,5,Thoughts & Opinions
99834,12,Technology & Computing
99835,12,Technology & Computing
99836,5,Thoughts & Opinions
99837,14,Law & Legal Issues
99838,12,Technology & Computing
99839,5,Thoughts & Opinions
99840,12,Technology & Computing
99841,12,Technology & Computing
99842,14,Law & Legal Issues
99843,14,Law & Legal Issues
99844,12,Technology & Computing
99845,5,Thoughts & Opinions
99846,12,Technology & Computing
99847,12,Technology & Computing
99848,5,Thoughts & Opinions
99849,14,Law & Legal Issues
99850,5,Thoughts & Opinions
99851,10,Economy & Business
99852,12,Technology & Computing
99853,5,Thoughts & Opinions
99854,13,Art & Aesthetics
99855,6,Health & Drugs Research
99856,5,Thoughts & Opinions
99857,4,Crime & Law Enforcement
99858,5,Thoughts & Opinions
99859,5,Thoughts & Opinions
99860,12,Technology & Computing
99861,5,Thoughts & Opinions
99862,6,Health & Drugs Research
99863,2,Environmental & Natural Disasters
99864,12,Technology & Computing
99865,5,Thoughts & Opinions
99866,12,Technology & Computing
99867,5,Thoughts & Opinions
99868,12,Technology & Computing
99869,5,Thoughts & Opinions
99870,12,Technology & Computing
99871,5,Thoughts & Opinions
99872,5,Thoughts & Opinions
99873,5,Thoughts & Opinions
99874,5,Thoughts & Opinions
99875,12,Technology & Computing
99876,12,Technology & Computing
99877,12,Technology & Computing
99878,5,Thoughts & Opinions
99879,12,Technology & Computing
99880,14,Law & Legal Issues
99881,12,Technology & Computing
99882,12,Technology & Computing
99883,13,Art & Aesthetics
99884,5,Thoughts & Opinions
99885,5,Thoughts & Opinions
99886,11,Transportation & Aviation
99887,5,Thoughts & Opinions
99888,5,Thoughts & Opinions
99889,5,Thoughts & Opinions
99890,5,Thoughts & Opinions
99891,5,Thoughts & Opinions
99892,11,Transportation & Aviation
99893,11,Transportation & Aviation
99894,18,Gender & Identity
99895,12,Technology & Computing
99896,12,Technology & Computing
99897,5,Thoughts & Opinions
99898,12,Technology & Computing
99899,5,Thoughts & Opinions
99900,14,Law & Legal Issues
99901,12,Technology & Computing
99902,12,Technology & Computing
99903,5,Thoughts & Opinions
99904,5,Thoughts & Opinions
99905,5,Thoughts & Opinions
99906,5,Thoughts & Opinions
99907,6,Health & Drugs Research
99908,12,Technology & Computing
99909,13,Art & Aesthetics
99910,12,Technology & Computing
99911,5,Thoughts & Opinions
99912,5,Thoughts & Opinions
99913,12,Technology & Computing
99914,5,Thoughts & Opinions
99915,5,Thoughts & Opinions
99916,4,Crime & Law Enforcement
99917,5,Thoughts & Opinions
99918,5,Thoughts & Opinions
99919,5,Thoughts & Opinions
99920,19,Sports & Competitions
99921,5,Thoughts & Opinions
99922,12,Technology & Computing
99923,5,Thoughts & Opinions
99924,14,Law & Legal Issues
99925,5,Thoughts & Opinions
99926,12,Technology & Computing
99927,12,Technology & Computing
99928,5,Thoughts & Opinions
99929,14,Law & Legal Issues
99930,12,Technology & Computing
99931,12,Technology & Computing
99932,12,Technology & Computing
99933,5,Thoughts & Opinions
99934,11,Transportation & Aviation
99935,5,Thoughts & Opinions
99936,19,Sports & Competitions
99937,5,Thoughts & Opinions
99938,14,Law & Legal Issues
99939,10,Economy & Business
99940,10,Economy & Business
99941,5,Thoughts & Opinions
99942,10,Economy & Business
99943,5,Thoughts & Opinions
99944,12,Technology & Computing
99945,12,Technology & Computing
99946,13,Art & Aesthetics
99947,12,Technology & Computing
99948,12,Technology & Computing
99949,19,Sports & Competitions
99950,11,Transportation & Aviation
99951,5,Thoughts & Opinions
